,almost_labels,labels,filtered_text,original_text,follower_num,is_appropriate,over_500_followers,tweet_id
2055,1,1,Don't expect to see a CHANGE if you don't MAKE ONE.,"Don't expect to see a #CHANGE if you don't MAKE ONE.

#motivation #leadership #quotes https://t.co/FHbGohTVA0",153585,TRUE,TRUE,1.16E+18
2080,0,0,Good morning Twitterville!,Good morning Twitterville! #morninmojo #motivation #acarthurbooks #booksbylacey https://t.co/JSKHKsxqeP,2615,TRUE,TRUE,1.16E+18
2099,1,1,Be courageous by pushing past your doubts and fears.,"Be courageous by pushing past your doubts and fears.

#Motivation https://t.co/DQkS4wJmxO",99248,TRUE,TRUE,1.16E+18
2126,0,0,"LunesMotivacional ""No importa lo que la gente te diga, las palabras y las ideas pueden cambiar el mundo."" Robin Williams.","#LunesMotivacional ""No importa lo que la gente te diga, las palabras y las ideas pueden cambiar el mundo."" Robin Williams. 

#Anita #ProductosAnita #MondayMotivaton #MotivationMonday #frases #frasesmotivadoras #Motivacion #Motivation #motivational #FelizLunes #robinwilliams https://t.co/F2l7ZCyhbO",600,TRUE,TRUE,1.16E+18
2140,0,0,Some perspective for your end of day.,Some perspective for your end of day #motivation https://t.co/MQY7NJRj5p,3032,TRUE,TRUE,1.16E+18
2202,0,0,"Jangan terlalu cepat mempercayai apa yang kamu dengar, karena kebohongan selalu menyebar lebih cepat dari kebenaran.","Jangan terlalu cepat mempercayai apa yang kamu dengar, karena kebohongan selalu menyebar lebih cepat dari kebenaran. #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
2219,1,1,Small deeds done are better than great deeds planned. -,"Small deeds done are better than great deeds planned -

#quotes #quote #life #Motivation",10032,TRUE,TRUE,1.16E+18
2248,1,1,"Do it now! Stop waiting for the next moment. Today is a good day to not procrastinate, so get to work and make that idea of yours work.","Do it now! 

Stop waiting for the next moment.

Today is a good day to not procrastinate, so get to work and make that idea of yours work. 

#inspirational #motivation #inspirationalquotes #motivational #love #motivationalquotes #quotes #success #inspire #life #doctoorahealth https://t.co/BqRuixr2C9",4114,TRUE,TRUE,1.16E+18
2371,1,1,"""You are not stuck where you are unless you decide to be."" Wayne W. Dyer","""You are not stuck where you are unless you decide to be."" Wayne W. Dyer #motivation https://t.co/q4SNNQ97Ci",285875,TRUE,TRUE,1.16E+18
2410,1,0,"Whatever you do, do it well. | SuccessTRAINs Abraham Lincoln |","Whatever you do, do it well. | #SuccessTRAINs Abraham Lincoln | #Motivation #Success",238960,TRUE,TRUE,1.16E+18
2469,0,0,You Have To Chop In The Neck Or Throat ..,You Have To #Chop In The Neck Or Throat ..#SteveHarveyjump #jump #motivation #motivationalspeakerkiki #existnnaturemedia #entertainment https://t.co/0akl2WoZUI,823,TRUE,TRUE,8.07E+17
2534,1,1,Never Trade respect for attention.,Never Trade respect for attention #motivation https://t.co/GavbOJKGHW,804,TRUE,TRUE,1.16E+18
2558,1,1,Let the sun shine in!,Let the sun shine in!  #DailyOM #Motivation #Quotes #QOTD #Sun #Shine #Bright,13799,TRUE,TRUE,1.16E+18
2560,1,1,Your rainbow is coming!,"Your rainbow is coming! 
#rainydays #mackid #holdon #motivation https://t.co/rQP9ZEz85d",1864,TRUE,TRUE,1.01E+18
2579,1,1,"Because a thing seems difficult for you, do not think it impossible for anyone to accomplish. Marcus Aurelius.","Because a thing seems difficult for you, do not think it impossible for anyone to accomplish.  Marcus Aurelius
#quote #motivation https://t.co/m021RuQSx9",34328,TRUE,TRUE,1.16E+18
2587,1,1,"Make sure that you're living your full self, and if people can't handle that, then that is their problem!","Make sure that you're living your full self, and if people can't handle that, then that is their problem!
#ChickStarter #TheChickStarter #successmindset #success #successful #entrepreneur #girlboss #femaleboss #mentor #getitgirl #thrive #relentless #motivation #motivationmonday https://t.co/mVLi7q49n6",3015,TRUE,TRUE,1.16E+18
2629,0,0,"Dewasa tak selalu menuntut kita berubah, tapi perubahan yang baik selalu menuntut kita tuk lebih dewasa.","Dewasa tak selalu menuntut kita berubah, tapi perubahan yang baik selalu menuntut kita tuk lebih dewasa. #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
2653,1,1,Each day you make a choice: contribute to the negativity in the world or be part of the good in it. The choices you make matter!,"Each day you make a choice: contribute to the negativity in the world or be part of the good in it. 

The choices you make matter!

#SaturdayThoughts #satchat #SaturdayVibes #Motivation",11945,TRUE,TRUE,1.16E+18
2705,1,0,Fitfam Motivation is what gets you started! Habit is what keeps you going!,#Fitfam #Motivation is what gets you started! Habit is what keeps you going! #fitspo #GetFITnLEAN https://t.co/YAFtrLLfla,2323,TRUE,TRUE,1.16E+18
2710,0,0,Pirate fun with bubbles in Cancun!,Pirate fun with bubbles in #Cancun! (link) #life #cute #fitness #nature #beauty #girl #fun #photo #amazing #likeforlike #instalike #Selfie #smile #me #lifestyle #model #follow4follow #music #friends #motivation https://t.co/CpT31hvg9Z,962,TRUE,TRUE,1.16E+18
2715,0,0,"Sending Showers of Love from. Jackson, Wyoming.","Sending Showers of Love from
Jackson, Wyoming.

#HaquaRevitalizeTherapy #FarisAlHajri #AlHajriHolisticHealth #haquawellness #haquapathy #haquapathicmedicine 
#motivation #happiness #emotionalhealth #mentalhealth #spiritualhealth  #wellness #youcandoit #staypositive #spiritual https://t.co/vkGD9CW3XZ",2312,TRUE,TRUE,1.16E+18
2793,1,1,Set yourself free and achieve.,Set yourself free and achieve. #GTBankgh #Motivation #Holiday https://t.co/EmuBAIkNOV,16589,TRUE,TRUE,1.16E+18
2802,1,1,"Freedom, in any case, is only possible by constantly struggling for it. -Albert Einstein.","Freedom, in any case, is only possible by constantly struggling for it.  

 -Albert Einstein

#jimrohn #motivation #success #thinkandgrowrich #ericthomas #hustle #entrepreneur #tonyrobbins #bobproctor #networkmarketing #affiliatemarketing #glenmurray https://t.co/gYNyJ3zSAP",17647,TRUE,TRUE,1.16E+18
2825,1,1,Being weak is a choice! So is being Strong,Being weak is a choice! So is being Strong #Massachusetts ! #motivation https://t.co/2FvstlZdvW,520,TRUE,TRUE,1.16E+18
2861,1,1,BE WONDERFUL.,"BE WONDERFUL
 #motivation
#pilatespreacher https://t.co/pjtFDJIWhu",1045,TRUE,TRUE,1.16E+18
2872,0,0,A beautiful evening for a Beginners Workshop at National Trust. - Trelissick.,"A beautiful evening for a Beginners Workshop at National Trust - Trelissick
#NordicWalking #Cornwall #walking #fitness #mentalhealth #lifestyle #socialprescribing #nature #wellness #friends #motivation #trekking #walkinggroup #outdoor #BritNW #myexelpoles #hiking #social https://t.co/cLIt3wgcJu",815,TRUE,TRUE,1.16E+18
2919,1,1,"""When you seek beauty in all people and things, you will not only find it; you will become it"" ~ Unknown.","""When you seek beauty in all people and things, you will not only find it; you will become it""
~ Unknown

#beauty #motivation #qotd #thoughtoftheday #wordsofwisdom #lifestyle #life #quoteoftheday #quotes #selflove #achievement #goals #successtips  #alyceparis https://t.co/igQRWxiZzu",20311,TRUE,TRUE,1.16E+18
2931,0,0,Week in Review: Regulation boogaloo.,Week in Review: Regulation boogaloo #HRTech #DisruptHR #PersonalDevelopment #Culture #Leadership #HR #FutureOfWork #Motivation https://t.co/YIdt2x3RKH,12281,TRUE,TRUE,1.16E+18
2982,1,1,The temptation to quit will be the Greatest just before you are about to SUCCEED!,"The temptation to quit will be the Greatest just before you are about to SUCCEED!

#MorningAffirmation #MondayMorning #success #support #goals #mentorship #motivation #prison #injustice #education #Mass #Justice #humanrights #reform https://t.co/WflUpGKQpB",2202,TRUE,TRUE,1.16E+18
2994,1,1,Be a champion - keep moving forward even when if feels like you can't.,"Be a champion - keep moving forward even when if feels like you can't. 

#Motivation https://t.co/jDcJQH1vra",99248,TRUE,TRUE,1.16E+18
3027,0,0,"""Cantik"" itu pilihan. ""Cantik"" adl bgmn kita menghargai & mensyukuri tubuh yg telah Tuhan berikan kpd kita.","""Cantik"" itu pilihan. ""Cantik"" adl bgmn kita menghargai &amp; mensyukuri tubuh yg telah Tuhan berikan kpd kita. #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
3086,1,0,"Count your blessings, not your problems. yogapants health inspirational motivation asana.","Count your blessings, not your problems. yogapants  #health  #inspirational #motivation asana",2589,TRUE,TRUE,1.16E+18
3149,1,0,"Have a great week ahead, everyone!","Have a great week ahead, everyone!

#TNC #StayMotivated #MotivationalMonday #Motivation https://t.co/ke2mRoWxr0",1326,TRUE,TRUE,1.16E+18
3225,1,0,Fitfam Nothing worth having was achieved without effort!!,#Fitfam Nothing worth having was achieved without effort!! #motivation #fitspo #GetFITnLEAN https://t.co/TMHbifhEUF,2323,TRUE,TRUE,1.16E+18
3251,1,1,"Reflect on times when you've been successful at something or surprised yourself in a positive way. Use that memory as motivation: if you did it once, you can do it again.","Reflect on times when you've been successful at something or surprised yourself in a positive way. Use that memory as motivation: if you did it once, you can do it again.

#Motivation",117308,TRUE,TRUE,1.16E+18
3253,1,1,"Happiness is not pleasure, it's victory. -Zig Ziglar.","Happiness is not pleasure, it's victory. -Zig Ziglar
#quote #motivation",44880,TRUE,TRUE,1.16E+18
3257,1,1,"The things you want to change about yourself, but can't, can sometimes become your most valuable assets.","The things you want to change about yourself, but can't, can sometimes become your most valuable assets.

#Motivation",117308,TRUE,TRUE,1.15E+18
3273,0,0,"Monday Mix Up! Yep shorts and a turtleneck. No apologies it works for me. Monday. Motivation, emissofencouragement.","Monday Mix Up! Yep shorts and a turtleneck. No apologies it works for me.
#Monday 
#Motivation 
#emissofencouragement 
.
.
.
#fashion #fashionblogger #fashionlover #fashionista #style #fashionstyle #love #streetstyle #fashiondesigner #instagood#travel #travelphotography https://t.co/oI726UOkEu",8637,TRUE,TRUE,1.16E+18
3277,1,1,Success first requires being honest about what truly motivates you.,"Success first requires being honest about what truly motivates you.

#Motivation",117308,TRUE,TRUE,1.16E+18
3312,1,1,"CHANGE YOUR THOUGHTS/WORDS AND YOU WILL CHANGE YOUR WORLD. Speak change, the ones who are crazy enough to THINK they can CHANGE the WORLD, are the ones who do. Expecting things to CHANGE without putting in any effort is like waiting for a SHIP at the AIRPORT.","CHANGE YOUR THOUGHTS/WORDS AND YOU WILL CHANGE YOUR WORLD.

Speak change, the ones who are crazy enough to #THINK they can #CHANGE the #WORLD, are the ones who do.

Expecting things to CHANGE without putting in any effort is like waiting for a #SHIP at the #AIRPORT.

#Motivation https://t.co/jSHZzhSCBB",2325,TRUE,TRUE,1.16E+18
3332,0,0,On se motive pour la semaine qui commence !,On se motive pour la semaine qui commence ! #MondayMotivation #motivation https://t.co/HgSFm739X7,6351,TRUE,TRUE,1.16E+18
3374,1,1,Systems thinking is process based approach to working out problems.,systems thinking is process based approach to working out problems #Senge #ir0nw1l #Motivation #PersonalGrowth #Autodidact #Ambition #FreeApp #SavingsApp #Home #BusinessOwner #MakeMoney #Money #Entrepreneur #3KeystoWealth #TLYAW https://t.co/s2fpKCuMoW,1998,TRUE,TRUE,1.16E+18
3408,1,1,"William James, the famous psychologist said, ""Wisdom is the art of knowing what to overlook.""","William James, the famous psychologist said, ""Wisdom is the art of knowing what to overlook."" #motivation #knowledgeeconomy #self-awareness",63242,TRUE,TRUE,1.16E+18
3458,1,1,"""If you are working on something exciting that you really care about, you don't have to be pushed. The vision will pull you.""","""If you are working on something exciting that you really care about, you don't have to be pushed. The vision will pull you."" #motivationalmonday #mondaymotivation #motivation #motivational https://t.co/pkdtzhHEJv",613,TRUE,TRUE,1.16E+18
3481,0,0,"Lakukan yg dapat km lakukan hari ini, sehingga besok km dapat melakukan yg tak dapat km lakukan hari ini.","Lakukan yg dapat km lakukan hari ini, sehingga besok km dapat melakukan yg tak dapat km lakukan hari ini. #JUJU #motivation",12354,TRUE,TRUE,1.16E+18
3650,0,0,But Motivation will.,but #Motivation will  https://t.co/CBHvkoMeSw,1179,TRUE,TRUE,1.16E+18
3662,0,0,Work It FitFam! Be More! Do MORE!,Work It #FitFam! Be More! Do MORE! #Fitness #motivation #fitspo https://t.co/xBC9j6KFri,2323,TRUE,TRUE,1.16E+18
3685,1,0,Have a wonderful week!,Have a wonderful week! #Monday #Motivation #BBC https://t.co/phaGoey9Vn,2794,TRUE,TRUE,1.16E+18
3687,0,0,Before you see a follower. -- Farrah Gray!,Before you see a follower #-- Farrah Gray! #motivation,578,TRUE,TRUE,1.16E+18
3712,1,1,Luck is where preparation meets opportunity.,"Luck is where preparation meets opportunity. #quoteoftheday #motivation 

https://t.co/MvE3mJd6L4",18276,TRUE,TRUE,1.16E+18
3755,1,1,Once you tasted the taste of sky you will forever look up. - Leonardo Da Vinci.,"Once you tasted the taste of sky you will forever look up. - Leonardo Da Vinci

#quote #motivation #sky #skyisthelimit https://t.co/5FWBcHnpww",21827,TRUE,TRUE,1.16E+18
3778,0,0,Happy Monday everyone. Here are some wise words to help you through the day!,Happy Monday everyone. Here are some wise words to help you through the day! #Motivation https://t.co/PxLApJw0rC,2298,TRUE,TRUE,1.16E+18
3789,1,1,"""Don't do something to test the waters, go into something to make waves."" - Anonymous.","""Don't do something to test the waters, go into something to make waves."" - Anonymous

#motivationalmondays #monday #motivation #quotes #rexford #rexfordindustrial #industrial #rexr #cre https://t.co/Uxoce4KTQ5",527,TRUE,TRUE,1.16E+18
3810,1,1,"What you do everyday is who you become. Your rituals and habits define your outcome in the long run. Stay consistent to your goals, keep the focus on where you want to be and everything else will run naturally..","What you do everyday is who you become. Your rituals and habits define your outcome in the long run. Stay consistent to your goals, keep the focus on where you want to be and everything else will run naturally.. 

#Motivation #Gym #Goals #Dreams #Habit #Success https://t.co/Y8ZV0ePMEo",42228,TRUE,TRUE,1.16E+18
3837,1,1,"Today's the day to start afresh. Be positive, get out there & do it!","Today's the day to start afresh. Be positive, get out there &amp; do it! #MotivationMonday #MondayMotivation #Motivation https://t.co/o8aD743wco",53471,TRUE,TRUE,8.01E+17
3895,1,1,"Your job it to figure it out! ""If you don't know what you want, don't say you never had a chance."" Napoleon Hill","Your job it to figure it out! ""If you don't know what you want, don't say you never had a chance."" Napoleon Hill #motivation",1169,TRUE,TRUE,1.16E+18
